VFID	query	vf_category
VF1245	VFG044418(gb|AAR12559)	Nutritional/Metabolic factor
VF1245	VFG044419(gb|AAR12561)	Nutritional/Metabolic factor
VF1245	VFG044420(gb|AAR12562)	Nutritional/Metabolic factor
VF1245	VFG044421(gb|AAR12563)	Nutritional/Metabolic factor
VF1246	VFG044426(gb|CAJ45633)	Nutritional/Metabolic factor
VF1246	VFG044427(gb|CAJ45634)	Nutritional/Metabolic factor
VF1246	VFG044428(gb|CAJ45635)	Nutritional/Metabolic factor
VF1246	VFG044429(gb|CAJ45636)	Nutritional/Metabolic factor
VF1246	VFG044430(gb|CAJ45637)	Nutritional/Metabolic factor
VF1246	VFG044431(gb|CAJ45638)	Nutritional/Metabolic factor
VF1246	VFG044432(gb|CAJ45639)	Nutritional/Metabolic factor
VF1246	VFG044433(gb|CAL44982)	Nutritional/Metabolic factor
VF1246	VFG044434(gb|CAJ45640)	Nutritional/Metabolic factor
VF1246	VFG044435(gb|CAL44983)	Nutritional/Metabolic factor
VF1247	VFG044436(gb|CAD43038)	Nutritional/Metabolic factor
VF1247	VFG044437(gb|CAD43039)	Nutritional/Metabolic factor
VF1247	VFG044438(gb|CAD43040)	Nutritional/Metabolic factor
VF1247	VFG044439(gb|CAF25487)	Nutritional/Metabolic factor
VF1247	VFG044440(gb|CAF25488)	Nutritional/Metabolic factor
VF1247	VFG044441(gb|CAF25489)	Nutritional/Metabolic factor
VF1319	VFG043672(gb|AAN04906)	Exotoxin
VF1320	VFG043961(gb|CAJ18351)	Exotoxin
VF1321	VFG043962(gb|CAJ86548)	Exotoxin
VF1322	VFG043991(gb|WP_031416422)	Exotoxin
VF1323	VFG044017(gb|AAC44120)	Exotoxin
VF1324	VFG044018(gb|AAB36654)	Exotoxin
VF1223	VFG043479(gb|AAD53408)	Adherence
VF1274	VFG042108(gb|WP_010913980)	Effector delivery system
VF1274	VFG042109(gb|WP_010913979)	Effector delivery system
VF1274	VFG042110(gb|WP_010913978)	Effector delivery system
VF1274	VFG042111(gb|WP_010913977)	Effector delivery system
VF1274	VFG042112(gb|WP_010913974)	Effector delivery system
VF1274	VFG042113(gb|WP_044551339)	Effector delivery system
VF1274	VFG042114(gb|WP_010913976)	Effector delivery system
VF1274	VFG042115(gb|WP_010913973)	Effector delivery system
VF1274	VFG042116(gb|WP_010913972)	Effector delivery system
VF1274	VFG042117(gb|WP_010913971)	Effector delivery system
VF1274	VFG042118(gb|WP_044549206)	Effector delivery system
VF1274	VFG042119(gb|WP_010913969)	Effector delivery system
VF1274	VFG042120(gb|WP_010913970)	Effector delivery system
VF1274	VFG042121(gb|WP_063825847)	Effector delivery system
VF1274	VFG042122(gb|WP_010913967)	Effector delivery system
VF1274	VFG042123(gb|WP_010913965)	Effector delivery system
VF1274	VFG042124(gb|WP_010913964)	Effector delivery system
VF1274	VFG042125(gb|WP_044551336)	Effector delivery system
VF1274	VFG042127(gb|WP_010913962)	Effector delivery system
VF1274	VFG042129(gb|WP_157866201)	Effector delivery system
VF1274	VFG042212(gb|WP_044551341)	Effector delivery system
VF1274	VFG042213	Effector delivery system
VF1275	VFG042349(gb|WP_003663323)	Effector delivery system
VF1281	VFG042350(gb|WP_041786631)	Effector delivery system
VF1276	VFG042379(gb|ABQ43330)	Effector delivery system
VF1276	VFG042381(gb|ABQ42352)	Effector delivery system
VF1277	VFG042380(gb|ABQ43328)	Effector delivery system
VF1228	VFG042819(gb|WP_003663394)	Adherence
VF1228	VFG042820(gb|WP_003670027)	Adherence
VF1228	VFG042821(gb|WP_013107650)	Adherence
VF1228	VFG042822(gb|WP_003658879)	Adherence
VF1228	VFG042823(gb|WP_013107729)	Adherence
VF1228	VFG042824(gb|WP_003657600)	Adherence
VF1228	VFG042825(gb|WP_003660337)	Adherence
VF1228	VFG042826(gb|WP_003665128)	Adherence
VF1228	VFG042827(gb|WP_003674124)	Adherence
VF1228	VFG042828(gb|WP_013108117)	Adherence
VF1228	VFG042829(gb|WP_041786825)	Adherence
VF1225	VFG043501(gb|WP_013108038)	Adherence
VF1226	VFG043503(gb|AAD43470)	Adherence
VF1224	VFG043580(gb|WP_003662682)	Adherence
VF1249	VFG044342(gb|WP_013107686)	Nutritional/Metabolic factor
VF1249	VFG044343(gb|WP_003673538)	Nutritional/Metabolic factor
VF1248	VFG044344(gb|WP_013107830)	Nutritional/Metabolic factor
VF1248	VFG044345(gb|WP_013107833)	Nutritional/Metabolic factor
VF0297	VFG001379(gb|NP_214867)	Regulation
VF0305	VFG001380(gb|NP_214946)	Stress survival
VF0305	VFG009686(gb|WP_003873788)	Stress survival
VF0305	VFG009687(gb|WP_009979378)	Stress survival
VF0305	VFG009688(gb|WP_010908619)	Stress survival
VF0305	VFG009689(gb|WP_011739545)	Stress survival
VF0305	VFG009690(gb|WP_011727227)	Stress survival
VF0305	VFG009691(gb|WP_011891174)	Stress survival
VF0305	VFG009692(gb|WP_011778010)	Stress survival
VF0305	VFG009693(gb|WP_011557998)	Stress survival
VF0305	VFG009694(gb|WP_179967773)	Stress survival
VF0305	VFG022836(gb|WP_012392695)	Stress survival
VF0305	VFG022837(gb|YP_001704975)	Stress survival
VF0305	VFG022839(gb|WP_014000227)	Stress survival
VF0305	VFG022843(gb|WP_041316863)	Stress survival
VF0305	VFG024111(gb|WP_009952568)	Stress survival
VF0305	VFG024112(gb|WP_008261360)	Stress survival
VF0305	VFG026912(gb|WP_005117291)	Stress survival
VF0305	VFG026915(gb|WP_015289033)	Stress survival
VF0305	VFG026927(gb|YP_007956623)	Stress survival
VF0305	VFG026936(gb|WP_015304502)	Stress survival
VF0253	VFG001381(gb|YP_177728)	Others
VF0253	VFG009262(gb|WP_010950181)	Others
VF0253	VFG009263(gb|WP_011726191)	Others
VF0253	VFG009265(gb|WP_011742091)	Others
VF0253	VFG009266(gb|WP_003892337)	Others
VF0253	VFG009267(gb|WP_011891109)	Others
VF0253	VFG009268(gb|WP_011778075)	Others
VF0253	VFG009269(gb|WP_011854522)	Others
VF0253	VFG009270(gb|WP_011558062)	Others
VF0253	VFG017665(gb|WP_005062139)	Others
VF0253	VFG017670(gb|WP_015354446)	Others
VF0253	VFG017683(gb|YP_005921788)	Others
VF0253	VFG017686(gb|WP_008261263)	Others
VF0253	VFG017688(gb|WP_015304564)	Others
VF0253	VFG022580(gb|WP_012392736)	Others
VF0253	VFG022581(gb|YP_001704822)	Others
VF0253	VFG022587(gb|WP_013827400)	Others
VF0253	VFG023923(gb|WP_043955414)	Others
VF0253	VFG023927(gb|WP_014381239)	Others
VF0285	VFG001382(gb|YP_177730)	Others
VF0285	VFG007735(gb|WP_010950183)	Others
VF0285	VFG007736(gb|WP_009979325)	Others
VF0285	VFG007737(gb|WP_010908913)	Others
VF0285	VFG007738(gb|WP_011742094)	Others
VF0285	VFG007739(gb|WP_011894165)	Others
VF0285	VFG007740(gb|WP_011780233)	Others
VF0285	VFG007741(gb|WP_011855772)	Others
VF0285	VFG007742(gb|WP_011560128)	Others
VF0285	VFG009048(gb|WP_015289068)	Others
VF0285	VFG009049(gb|WP_015292180)	Others
VF0285	VFG009059(gb|YP_007956654)	Others
VF0285	VFG009066(gb|WP_008261257)	Others
VF0285	VFG009068(gb|WP_015307262)	Others
VF0285	VFG022369(gb|WP_012666329)	Others
VF0285	VFG022371(gb|WP_049792821)	Others
VF0285	VFG023823(gb|WP_020188426)	Others
VF0285	VFG023825(gb|WP_036459758)	Others
VF0313	VFG001383(gb|NP_214989)	Adherence
VF0313	VFG007717(gb|WP_042507430)	Adherence
VF0313	VFG007720(gb|WP_003879302)	Adherence
VF0313	VFG007721(gb|WP_011726187)	Adherence
VF0313	VFG007722(gb|WP_010908911)	Adherence
VF0313	VFG007723(gb|WP_071497862)	Adherence
VF0313	VFG007724(gb|WP_003892345)	Adherence
VF0313	VFG007725(gb|WP_011891103)	Adherence
VF0313	VFG007726(gb|WP_011778082)	Adherence
VF0313	VFG007727(gb|WP_011558069)	Adherence
VF0313	VFG009022(gb|WP_016343367)	Adherence
VF0313	VFG009025(gb|WP_015289073)	Adherence
VF0313	VFG009026(gb|WP_015292185)	Adherence
VF0313	VFG009027(gb|WP_012392743)	Adherence
VF0313	VFG009028(gb|WP_005062111)	Adherence
VF0313	VFG009032(gb|YP_007960371)	Adherence
VF0313	VFG009039(gb|YP_005359202)	Adherence
VF0313	VFG009043(gb|WP_008261246)	Adherence
VF0313	VFG009045(gb|WP_015304571)	Adherence
VF0313	VFG022358(gb|YP_001704810)	Adherence
VF0313	VFG022364(gb|WP_013827405)	Adherence
VF0812	VFG001384(gb|NP_215014)	Nutritional/Metabolic factor
VF0812	VFG007814(gb|WP_171505065)	Nutritional/Metabolic factor
VF0812	VFG007815(gb|WP_171355219)	Nutritional/Metabolic factor
VF0812	VFG007819(gb|WP_193376253)	Nutritional/Metabolic factor
VF0812	VFG009338(gb|WP_003914605)	Nutritional/Metabolic factor
VF0812	VFG009342(gb|WP_172799599)	Nutritional/Metabolic factor
VF0812	VFG009343(gb|WP_175609960)	Nutritional/Metabolic factor
VF0812	VFG009344(gb|WP_172591927)	Nutritional/Metabolic factor
VF0812	VFG009345(gb|WP_171944428)	Nutritional/Metabolic factor
VF0812	VFG009346(gb|WP_011727304)	Nutritional/Metabolic factor
VF0812	VFG009347(gb|WP_085978001)	Nutritional/Metabolic factor
VF0812	VFG009348(gb|WP_199558880)	Nutritional/Metabolic factor
VF0812	VFG009349(gb|WP_085975368)	Nutritional/Metabolic factor
VF0812	VFG022632(gb|WP_172607095)	Nutritional/Metabolic factor
VF0812	VFG022633(gb|YP_001704733)	Nutritional/Metabolic factor
VF0812	VFG022638(gb|WP_010908894)	Nutritional/Metabolic factor
VF0812	VFG022639(gb|WP_013827437)	Nutritional/Metabolic factor
VF0812	VFG023947(gb|WP_172417541)	Nutritional/Metabolic factor
VF0812	VFG023948(gb|WP_176476855)	Nutritional/Metabolic factor
VF0812	VFG026333(gb|YP_007960400)	Nutritional/Metabolic factor
VF0812	VFG026338(gb|YP_007956687)	Nutritional/Metabolic factor
VF0812	VFG026346(gb|WP_085976594)	Nutritional/Metabolic factor
VF0314	VFG001385(gb|NP_215156)	Others
VF0314	VFG007757(gb|WP_003910170)	Others
VF0314	VFG007759(gb|WP_003873565)	Others
VF0314	VFG007760(gb|WP_009979148)	Others
VF0314	VFG007761(gb|WP_010908601)	Others
VF0314	VFG007762(gb|WP_071498348)	Others
VF0314	VFG007763(gb|WP_011895936)	Others
VF0314	VFG007764(gb|WP_011778507)	Others
VF0314	VFG007765(gb|WP_041924982)	Others
VF0314	VFG007766(gb|WP_041309482)	Others
VF0314	VFG008933(gb|WP_015292339)	Others
VF0314	VFG008934(gb|WP_015354646)	Others
VF0314	VFG008937(gb|WP_078450922)	Others
VF0314	VFG008938(gb|YP_007960551)	Others
VF0314	VFG008941(gb|WP_003906409)	Others
VF0314	VFG008946(gb|YP_005359361)	Others
VF0314	VFG008950(gb|WP_008260901)	Others
VF0314	VFG008952(gb|WP_015304955)	Others
VF0314	VFG022379(gb|WP_012392891)	Others
VF0314	VFG022385(gb|WP_041319509)	Others
VF0314	VFG023831(gb|WP_013472746)	Others
VF0314	VFG023832(gb|WP_014942926)	Others
VF0286	VFG001386(gb|NP_215271)	Regulation
VF0286	VFG009797(gb|WP_012054162)	Regulation
VF0286	VFG009801(gb|WP_010948903)	Regulation
VF0286	VFG009802(gb|WP_003875752)	Regulation
VF0286	VFG009803(gb|WP_011738792)	Regulation
VF0286	VFG009804(gb|WP_011730856)	Regulation
VF0286	VFG009805(gb|WP_011892478)	Regulation
VF0286	VFG009806(gb|WP_036377334)	Regulation
VF0286	VFG009807(gb|WP_011561967)	Regulation
VF0286	VFG009810(gb|NP_215272)	Regulation
VF0286	VFG009812(gb|WP_003898576)	Regulation
VF0286	VFG009813(gb|WP_003403870)	Regulation
VF0286	VFG009815(gb|WP_162830471)	Regulation
VF0286	VFG009816(gb|WP_165928405)	Regulation
VF0286	VFG009817(gb|WP_011738793)	Regulation
VF0286	VFG009818(gb|WP_014878477)	Regulation
VF0286	VFG009819(gb|WP_041799901)	Regulation
VF0286	VFG009820(gb|WP_036377494)	Regulation
VF0286	VFG009821(gb|WP_011857087)	Regulation
VF0286	VFG009822(gb|WP_011561966)	Regulation
VF0286	VFG022904(gb|WP_012396471)	Regulation
VF0286	VFG022905(gb|YP_001701425)	Regulation
VF0286	VFG022910(gb|WP_013830539)	Regulation
VF0286	VFG022911(gb|WP_012396470)	Regulation
VF0286	VFG022912(gb|YP_001701426)	Regulation
VF0286	VFG022913(gb|WP_013988770)	Regulation
VF0286	VFG022914(gb|WP_014000393)	Regulation
VF0286	VFG022917(gb|WP_013830538)	Regulation
VF0286	VFG024164(gb|WP_008263800)	Regulation
VF0286	VFG024168(gb|WP_014379067)	Regulation
VF0286	VFG024169(gb|WP_099961986)	Regulation
VF0286	VFG024170(gb|WP_014381773)	Regulation
VF0286	VFG024171(gb|WP_014710887)	Regulation
VF0286	VFG027122(gb|WP_015456166)	Regulation
VF0286	VFG027123(gb|YP_007956929)	Regulation
VF0286	VFG027131(gb|WP_015309447)	Regulation
VF0286	VFG027132(gb|WP_005064129)	Regulation
VF0286	VFG027133(gb|WP_015287911)	Regulation
VF0286	VFG027135(gb|WP_015289263)	Regulation
VF0286	VFG027136(gb|WP_015292432)	Regulation
VF0286	VFG027137(gb|WP_015357321)	Regulation
VF0286	VFG027142(gb|YP_007960665)	Regulation
VF0286	VFG027147(gb|YP_007956930)	Regulation
VF0286	VFG027151(gb|YP_005922066)	Regulation
VF0286	VFG027154(gb|WP_020821555)	Regulation
VF0286	VFG027156(gb|WP_085976583)	Regulation
VF0850	VFG001388(gb|NP_215414)	Stress survival
VF0850	VFG031429(gb|WP_011738615)	Stress survival
VF0850	VFG031433(gb|WP_014000491)	Stress survival
VF0850	VFG031434(gb|WP_012396179)	Stress survival
VF0850	VFG031435(gb|WP_158019550)	Stress survival
VF0850	VFG031438(gb|WP_015302712)	Stress survival
VF0850	VFG031439(gb|WP_015289379)	Stress survival
VF0850	VFG031440(gb|WP_015292520)	Stress survival
VF0850	VFG031441(gb|WP_015357089)	Stress survival
VF0850	VFG031450(gb|YP_007957052)	Stress survival
VF0823	VFG001389(gb|NP_215418)	Regulation
VF0823	VFG009829(gb|WP_024637144)	Regulation
VF0823	VFG009831(gb|WP_172591973)	Regulation
VF0823	VFG009832(gb|WP_011738612)	Regulation
VF0823	VFG009833(gb|WP_168189073)	Regulation
VF0823	VFG009834(gb|WP_011892635)	Regulation
VF0823	VFG009835(gb|WP_011782153)	Regulation
VF0823	VFG009836(gb|WP_011857018)	Regulation
VF0823	VFG009837(gb|WP_172800613)	Regulation
VF0823	VFG009838(gb|WP_011561825)	Regulation
VF0823	VFG009839(gb|NP_215417)	Regulation
VF0823	VFG009845(gb|WP_011723897)	Regulation
VF0823	VFG009846(gb|WP_010908723)	Regulation
VF0823	VFG009847(gb|WP_011738613)	Regulation
VF0823	VFG009848(gb|WP_011730694)	Regulation
VF0823	VFG009849(gb|WP_011892634)	Regulation
VF0823	VFG009850(gb|WP_011782154)	Regulation
VF0823	VFG009851(gb|WP_011561826)	Regulation
VF0823	VFG022918(gb|WP_012396175)	Regulation
VF0823	VFG022919(gb|YP_001701702)	Regulation
VF0823	VFG022924(gb|WP_010908722)	Regulation
VF0823	VFG022925(gb|WP_013827765)	Regulation
VF0823	VFG022926(gb|WP_036426280)	Regulation
VF0823	VFG022927(gb|YP_001701701)	Regulation
VF0823	VFG022933(gb|WP_013827764)	Regulation
VF0823	VFG024176(gb|WP_008253900)	Regulation
VF0823	VFG024182(gb|WP_008253899)	Regulation
VF0823	VFG027172(gb|YP_007957056)	Regulation
VF0823	VFG027175(gb|YP_005359605)	Regulation
VF0823	VFG027180(gb|WP_198345124)	Regulation
VF0823	VFG027181(gb|WP_005092753)	Regulation
VF0823	VFG027184(gb|WP_015289381)	Regulation
VF0823	VFG027186(gb|WP_041299634)	Regulation
VF0823	VFG027195(gb|YP_007957055)	Regulation
VF0823	VFG027203(gb|WP_015632690)	Regulation
VF0823	VFG027204(gb|WP_015309198)	Regulation
VF0298	VFG001390(gb|NP_215496)	Regulation
VF0298	VFG009857(gb|WP_014588181)	Regulation
VF0298	VFG009859(gb|WP_003872811)	Regulation
VF0298	VFG009861(gb|WP_010907575)	Regulation
VF0298	VFG009862(gb|WP_071498255)	Regulation
VF0298	VFG009863(gb|WP_014878347)	Regulation
VF0298	VFG009864(gb|WP_041787729)	Regulation
VF0298	VFG009865(gb|WP_041307013)	Regulation
VF0298	VFG009866(gb|WP_011561679)	Regulation
VF0298	VFG009867(gb|WP_041309847)	Regulation
VF0298	VFG009869(gb|NP_215497)	Regulation
VF0298	VFG009872(gb|WP_003405123)	Regulation
VF0298	VFG009874(gb|WP_003877497)	Regulation
VF0298	VFG009875(gb|WP_019732008)	Regulation
VF0298	VFG009876(gb|WP_010907576)	Regulation
VF0298	VFG009877(gb|WP_011742227)	Regulation
VF0298	VFG009878(gb|WP_014878346)	Regulation
VF0298	VFG009879(gb|WP_173362732)	Regulation
VF0298	VFG009880(gb|WP_203431724)	Regulation
VF0298	VFG009881(gb|WP_011856925)	Regulation
VF0298	VFG009882(gb|WP_011561678)	Regulation
VF0298	VFG022934(gb|WP_020726450)	Regulation
VF0298	VFG022935(gb|YP_001701820)	Regulation
VF0298	VFG022941(gb|WP_013827874)	Regulation
VF0298	VFG022943(gb|YP_001701821)	Regulation
VF0298	VFG022949(gb|WP_013827875)	Regulation
VF0298	VFG024188(gb|WP_014941347)	Regulation
VF0298	VFG024189(gb|WP_008254065)	Regulation
VF0298	VFG024194(gb|WP_036397793)	Regulation
VF0298	VFG024195(gb|WP_008254067)	Regulation
VF0298	VFG024196(gb|WP_036390311)	Regulation
VF0298	VFG027205(gb|WP_005098722)	Regulation
VF0298	VFG027208(gb|WP_041181419)	Regulation
VF0298	VFG027211(gb|WP_005063392)	Regulation
VF0298	VFG027215(gb|YP_007960876)	Regulation
VF0298	VFG027220(gb|YP_007957122)	Regulation
VF0298	VFG027229(gb|WP_041312672)	Regulation
VF0298	VFG027230(gb|WP_005063389)	Regulation
VF0298	VFG027234(gb|WP_015292586)	Regulation
VF0298	VFG027236(gb|WP_014850324)	Regulation
VF0298	VFG027245(gb|YP_007957124)	Regulation
VF0298	VFG027248(gb|YP_005359673)	Regulation
VF0298	VFG027254(gb|WP_015309037)	Regulation
VF0302	VFG001391(gb|NP_215677)	Nutritional/Metabolic factor
VF0302	VFG001814(gb|NP_215678)	Nutritional/Metabolic factor
VF0302	VFG001815(gb|NP_215679)	Nutritional/Metabolic factor
VF0302	VFG001816(gb|NP_215680)	Nutritional/Metabolic factor
VF0302	VFG009591(gb|WP_010950499)	Nutritional/Metabolic factor
VF0302	VFG009593(gb|WP_010949671)	Nutritional/Metabolic factor
VF0302	VFG009594(gb|WP_011724062)	Nutritional/Metabolic factor
VF0302	VFG009595(gb|WP_014878246)	Nutritional/Metabolic factor
VF0302	VFG009596(gb|WP_011893044)	Nutritional/Metabolic factor
VF0302	VFG009597(gb|WP_011781698)	Nutritional/Metabolic factor
VF0302	VFG009598(gb|WP_011854954)	Nutritional/Metabolic factor
VF0302	VFG009599(gb|WP_011558674)	Nutritional/Metabolic factor
VF0302	VFG009603(gb|WP_003898749)	Nutritional/Metabolic factor
VF0302	VFG009606(gb|WP_003875456)	Nutritional/Metabolic factor
VF0302	VFG009607(gb|WP_011724063)	Nutritional/Metabolic factor
VF0302	VFG009608(gb|WP_011730341)	Nutritional/Metabolic factor
VF0302	VFG009609(gb|WP_011893045)	Nutritional/Metabolic factor
VF0302	VFG009610(gb|WP_011781697)	Nutritional/Metabolic factor
VF0302	VFG009611(gb|WP_011854953)	Nutritional/Metabolic factor
VF0302	VFG009612(gb|WP_011558673)	Nutritional/Metabolic factor
VF0302	VFG009615(gb|WP_003911426)	Nutritional/Metabolic factor
VF0302	VFG009618(gb|WP_041181637)	Nutritional/Metabolic factor
VF0302	VFG009619(gb|WP_019305597)	Nutritional/Metabolic factor
VF0302	VFG009620(gb|WP_009975497)	Nutritional/Metabolic factor
VF0302	VFG009621(gb|WP_011730340)	Nutritional/Metabolic factor
VF0302	VFG009622(gb|WP_011893046)	Nutritional/Metabolic factor
VF0302	VFG009623(gb|WP_011781696)	Nutritional/Metabolic factor
VF0302	VFG009624(gb|WP_011854952)	Nutritional/Metabolic factor
VF0302	VFG009625(gb|WP_011558672)	Nutritional/Metabolic factor
VF0302	VFG009630(gb|WP_010950500)	Nutritional/Metabolic factor
VF0302	VFG009632(gb|WP_003875458)	Nutritional/Metabolic factor
VF0302	VFG009634(gb|WP_011730339)	Nutritional/Metabolic factor
VF0302	VFG009635(gb|WP_011893047)	Nutritional/Metabolic factor
VF0302	VFG009636(gb|WP_011781695)	Nutritional/Metabolic factor
VF0302	VFG009637(gb|WP_011854951)	Nutritional/Metabolic factor
VF0302	VFG009638(gb|WP_011558671)	Nutritional/Metabolic factor
VF0302	VFG017469(gb|WP_012054262)	Nutritional/Metabolic factor
VF0302	VFG022795(gb|WP_014000644)	Nutritional/Metabolic factor
VF0302	VFG022798(gb|WP_013828091)	Nutritional/Metabolic factor
VF0302	VFG022799(gb|WP_013988809)	Nutritional/Metabolic factor
VF0302	VFG022800(gb|WP_014000645)	Nutritional/Metabolic factor
VF0302	VFG022803(gb|WP_041317387)	Nutritional/Metabolic factor
VF0302	VFG022808(gb|WP_013828093)	Nutritional/Metabolic factor
VF0302	VFG022813(gb|WP_013828094)	Nutritional/Metabolic factor
VF0302	VFG024074(gb|WP_013471101)	Nutritional/Metabolic factor
VF0302	VFG024075(gb|WP_043954563)	Nutritional/Metabolic factor
VF0302	VFG024076(gb|WP_014711059)	Nutritional/Metabolic factor
VF0302	VFG024077(gb|WP_009952353)	Nutritional/Metabolic factor
VF0302	VFG024078(gb|WP_041784829)	Nutritional/Metabolic factor
VF0302	VFG024081(gb|WP_014941434)	Nutritional/Metabolic factor
VF0302	VFG024082(gb|WP_008254502)	Nutritional/Metabolic factor
VF0302	VFG024083(gb|WP_009952352)	Nutritional/Metabolic factor
VF0302	VFG024084(gb|WP_014384039)	Nutritional/Metabolic factor
VF0302	VFG024085(gb|WP_014379423)	Nutritional/Metabolic factor
VF0302	VFG024087(gb|WP_014379424)	Nutritional/Metabolic factor
VF0302	VFG024088(gb|WP_008254504)	Nutritional/Metabolic factor
VF0302	VFG024090(gb|WP_041784830)	Nutritional/Metabolic factor
VF0302	VFG024093(gb|WP_008254506)	Nutritional/Metabolic factor
VF0302	VFG026753(gb|WP_015302870)	Nutritional/Metabolic factor
VF0302	VFG026754(gb|WP_015289619)	Nutritional/Metabolic factor
VF0302	VFG026755(gb|WP_015292733)	Nutritional/Metabolic factor
VF0302	VFG026759(gb|YP_007961077)	Nutritional/Metabolic factor
VF0302	VFG026770(gb|WP_015632606)	Nutritional/Metabolic factor
VF0302	VFG026772(gb|WP_015302871)	Nutritional/Metabolic factor
VF0302	VFG026773(gb|WP_015289620)	Nutritional/Metabolic factor
VF0302	VFG026774(gb|WP_015292734)	Nutritional/Metabolic factor
VF0302	VFG026777(gb|WP_015575030)	Nutritional/Metabolic factor
VF0302	VFG026784(gb|YP_005359856)	Nutritional/Metabolic factor
VF0302	VFG026791(gb|WP_041179607)	Nutritional/Metabolic factor
VF0302	VFG026793(gb|WP_041180437)	Nutritional/Metabolic factor
VF0302	VFG026796(gb|WP_003905477)	Nutritional/Metabolic factor
VF0302	VFG026797(gb|YP_007961078)	Nutritional/Metabolic factor
VF0302	VFG026799(gb|WP_014584726)	Nutritional/Metabolic factor
VF0302	VFG026812(gb|WP_015302872)	Nutritional/Metabolic factor
VF0302	VFG026813(gb|WP_015289622)	Nutritional/Metabolic factor
VF0302	VFG026814(gb|WP_015292736)	Nutritional/Metabolic factor
VF0302	VFG026823(gb|YP_007957311)	Nutritional/Metabolic factor
VF0302	VFG026826(gb|YP_005359858)	Nutritional/Metabolic factor
VF0295	VFG001392(gb|NP_215737)	Regulation
VF0295	VFG009743(gb|WP_003875522)	Regulation
VF0295	VFG009745(gb|WP_041323761)	Regulation
VF0295	VFG009746(gb|WP_011742081)	Regulation
VF0295	VFG009748(gb|WP_011893086)	Regulation
